marked,标志着
marker,标记
markers,标记
market,市场
markets,市场
marking,标记
married,结婚了
marsh,沼泽
martial,武术
mass,质量
massage,按摩
massive,大量
master,主
masters,大师
mat,垫
match,匹配
matched,匹配
matches,匹配
math,数学
mating,交配
matrix,矩阵
matter,事
matters,事情
mature,成熟
maximum,最大
may,五月
maybe,也许
meals,餐
mean,意思
meaning,意义
means,意味着
meant,的意思
measure,测量
medal,勋章
media,媒体
median,中位数
medical,医疗
medium,媒介
meet,满足
meeting,会议
meets,满足
member,成员
memory,内存
men,男人
mental,精神
mention,提到
mentor,导师
menu,菜单
menus,菜单
mercury,汞
mercy,怜悯
merely,仅仅是
merge,合并
merger,合并
merit,优点
merry,快乐
mesh,网
met,见过
metal,金属
metals,金属
meters,米
method,方法
methods,方法
metres,米
metric,度规
metro,地铁
mexican,墨西哥
meyer,迈耶
mid,中期
middle,中间
might,可能
mighty,强大的
mileage,里程
miles,英里
million,几百万
min,最小值
mind,心
minds,思想
mine,我的
mineral,矿物
mini,迷你
minimal,最小的
minimum,最低
mining,矿业
minus,减
minute,一分钟
minutes,分钟
miracle,奇迹
mirror,镜子
mirrors,镜子
miss,小姐
missed,错过了
missile,导弹
missing,失踪
mission,任务
mistake,错误
mix,混合
mixer,混合机
mixing,混合
mixture,混合物
mobile,移动
mobiles,手机
mode,模式
model,模型
models,模型
modems,调制解调器
modern,现代
modes,模式
modify,修改
modular,模块化
module,模块
modules,模块
mom,妈妈
moment,时刻
moments,时刻
mon,我的
monday,周一
money,钱
monitor,监控
monkey,猴子
monster,怪物
month,月
monthly,每月
months,个月
moon,月亮
more,更多的
morning,早安
morocco,摩洛哥
most,大多数
mostly,主要是
motel,汽车旅馆
mother,母亲
mothers,母亲
motion,运动
motor,电动机
motors,汽车
mount,山
mounted,安装
mounts,挂载
move,移动
movers,搬运工
moves,移动
movie,电影
movies,电影
moving,移动
much,多
mud,泥
mug,杯子
multi,多
muscle,肌肉
muscles,肌肉
museum,博物馆
museums,博物馆
music,音乐
musical,音乐的
must,必须
mustang,野马
mutual,相互
myrtle,香桃木
myself,我自己
mystery,神秘
nails,指甲
name,名字
namely,即
names,名字
narrow,狭窄
nation,国家
nations,国家
native,本地的
natural,自然
nature,自然
naughty,淘气
naval,海军
near,附近
nearby,附近
nearest,最近
nearly,接近
need,需要
needed,需要
needle,针
needs,需要
neither,既不
nerve,神经
nervous,紧张
nested,嵌套的
net,网
neural,神经
neutral,中性
never,从来没有
new,新
newbie,新手
newer,更新的
newest,最新的
news,新闻
next,下一个
nice,不错的
nickel,镍
night,晚上
nights,晚上
nil,零
nine,九个
nipple,乳头
noble,高贵的
nobody,没有人
nodes,节点
non,非
none,没有一个
normal,正常的
north,北
norway,挪威
not,不
note,笔记
notes,笔记
nothing,没有什么
notice,请注意
noticed,注意到
notices,通知
notify,通知
notion,概念
notre,诺特
novelty,新奇的事物
now,现在
nowhere,地方
nuclear,核
null,无效
number,数量
numbers,数字
numeric,数字
nurse,护士
nursery,托儿所
nurses,护士
nursing,护理
nut,螺母
nylon,尼龙
oak,橡木
oasis,绿洲
obesity,肥胖
object,对象
objects,对象
observe,观察
obtain,获得
obvious,明显的
occurs,发生
october,十月
odd,奇怪的
off,从
offense,进攻
offer,提供
offered,提供
offers,提供了
office,办公室
officer,官
offices,办公室
offline,离线
offset,抵消
often,经常
oil,石油
old,老
older,更老
oldest,最古老的
olive,橄榄
olympic,奥运
once,一次
one,一个
ones,的
ongoing,正在进行的
onion,洋葱
online,在线
only,只有
onto,到
open,开放
opened,打开
opening,开放
opens,打开
operate,操作
opinion,意见
opposed,反对
optical,光学
optics,光学
optimal,最优
optimum,最优
option,选项
options,选项
orange,橙色
orbit,轨道
order,订单
orders,订单
organ,器官
organic,有机
orgasm,高潮
origin,起源
origins,起源
other,其他
others,其他人
ought,应该
our,我们的
out,出
outcome,结果
outdoor,户外
outer,外
outlet,出口
outlets,网点
outline,大纲
outlook,前景
output,输出
outputs,输出
outside,外
over,在
overall,整体
own,自己的
owner,老板
owners,主人
oxide,氧化
oxygen,氧气
pacific,太平洋
pack,包
packed,包装
packet,包
packets,包
packing,包装
packs,包
pad,垫
page,页面
pages,页面
paid,支付
pain,疼痛
painful,痛苦的
painted,画
pair,一对
pairs,双
pal,朋友
palace,宫殿
palm,棕榈
pan,锅
panel,面板
panels,面板
panic,恐慌
panties,内裤
pants,裤子
paper,纸
papers,论文
parade,游行
parcel,包裹
parent,家长
parents,父母
parish,教区
park,公园
parking,停车
part,部分
partial,部分
parties,方
partly,部分
partner,伙伴
parts,部分
party,派对
pass,通过
passage,通道
passed,通过了
passes,通过
passing,通过
passion,激情
passive,被动
past,过去的
pasta,意大利面
paste,粘贴
pastor,牧师
pat,轻拍
patch,补丁
patches,补丁
patent,专利
patents,专利
path,路径
paths,路径
patient,病人
patio,天井
patrol,巡逻
pattern,模式
pay,支付
payable,应付
paying,支付
payment,付款
payroll,工资
peace,和平
peak,峰
pee,尿尿
peers,同行
pen,笔
penalty,点球
pencil,铅笔
pendant,吊坠
pending,等待
penguin,企鹅
penny,一分钱
pension,养老金
people,人
peoples,人民
pepper,胡椒
per,每
percent,百分比
perfect,完美的
perform,执行
perfume,香水
perhaps,也许
period,期间
periods,期间
permit,许可证
permits,许可证
persian,波斯
person,人
persons,人
pet,宠物
petite,娇小的
pets,宠物
phantom,幻影
phase,阶段
phases,阶段
phoenix,凤凰
phone,电话
phones,手机
photo,照片
photos,照片
phrase,短语
phrases,短语
physics,物理
piano,钢琴
pick,选择
picked,选
picking,挑选
picks,选择
picnic,野餐
picture,图片
pie,派
piece,一块
pieces,块
pig,猪
pillow,枕头
pin,销
pink,粉红色
pioneer,先锋
pipes,管道
pirates,海盗
pit,坑
pitch,球场
pixel,像素
pixels,像素
pizza,码
place,地方
placed,放置
places,地方
placing,放置
plains,平原
plan,计划
plane,飞机
planes,飞机
planet,地球
planets,行星
planned,计划
planner,规划师
plans,计划
plant,植物
plants,植物
plasma,等离子体
plastic,塑料
plates,盘子
play,玩
played,玩
player,球员
players,球员
playing,玩
plaza,追求
please,请
pleased,很高兴
pledge,承诺
plenty,很多
plots,情节
plug,插头
plugin,插件
plus,加
pocket,口袋里
pockets,口袋
pod,圆荚体
podcast,播客
poems,诗
poetry,诗歌
point,点
pointed,指出
pointer,指针
points,点
poison,毒药
poland,波兰
polar,极地
police,警察
policy,政策
polish,波兰的
poll,民意调查
polls,民意调查
polymer,聚合物
pool,池
pools,池
popular,受欢迎的
port,港口
portal,门户
porter,搬运工
portion,部分
ports,港口
posing,摆姿势
possess,拥有
post,帖子
postage,邮资
postal,邮政
posted,发布
poster,海报
posters,海报
posting,发布
posts,帖子
pot,锅
potato,土豆
potter,陶匠
pottery,陶器
poultry,家禽
pounds,磅
poverty,贫困
powder,粉
power,权力
powers,权力
prairie,草原
praise,赞美
prayer,祈祷
prayers,祈祷
precise,精确的
predict,预测
prefer,更喜欢
prefers,更喜欢
prefix,前缀
premium,自由
prepaid,预付
prepare,准备
present,现在
press,新闻
pressed,按下
pretty,漂亮
prevent,防止
preview,预览
price,价格
priced,定价
prices,价格
pricing,定价
pride,智利
priest,牧师
primary,主要
prime,主要的
prince,王子
print,打印
printed,印刷
printer,打印机
prints,打印
prison,监狱
privacy,隐私
prizes,奖
pro,专业
probe,探针
problem,问题
proceed,继续进行
process,过程
produce,生产
profile,配置文件
profit,利润
profits,利润
promise,承诺
promo,促销
promote,促进
prompt,提示
proper,适当的
prophet,先知
propose,提出
protect,保护
protein,蛋白质
protest,抗议
proud,骄傲
proudly,自豪地
proved,证明了
proven,证明
provide,提供
pub,酒吧
public,公共
publish,发布
puerto,波
pulled,拉
pulling,拉
pulse,脉冲
pumps,泵
punch,穿孔
pupils,学生
puppy,小狗
pure,纯
purple,紫色
purpose,目的
purse,钱包
pursue,追求
pursuit,追求
pushed,推
pushing,推
put,把
putting,把
puzzle,谜题
puzzles,谜题
qualify,有资格
quality,质量
quantum,量子
quarter,季度
queens,皇后
queries,查询
quest,反式
quick,快速
quickly,很快
quiet,安静的
quilt,被子
quite,相当
quizzes,小测验
quote,报价
quoted,引用
quotes,报价
rabbit,兔子
race,比赛
races,比赛
racial,种族
racing,赛车
racks,架
radar,雷达
radical,激进的
radio,广播
radios,收音机
radius,半径
railway,铁路
rain,雨
rainbow,彩虹
raised,提高了
raises,提出了
raising,提高
rally,集会
ram,内存
ran,跑
ranch,牧场
random,随机
range,范围
ranger,护林员
rangers,护林员
ranges,范围
ranging,测距
rank,排名
ranked,排名
ranking,排名
ranks,排名
rap,说唱
rapid,快速
rapidly,迅速
rapids,急流
rare,罕见的
rarely,很少
rat,老鼠
rate,率
rates,利率
rather,而
rating,评级
ratings,评级
ratios,比率
raw,生
ray,射线
reached,达到了
reaches,到达
read,读
reader,读者
readers,读者
readily,容易
reading,阅读
reads,读取
ready,准备
real,真正的
reality,现实
realize,意识到
really,真的
realm,领域
realtor,房产经纪
realty,物业
reason,原因
reasons,原因
rebate,退税
rebates,退税
rebound,反弹
recall,回忆
receipt,收据
receive,收到
recent,最近
recipe,配方
recipes,食谱
record,记录
records,记录
recover,恢复
red,红色的
redeem,赎回
redhead,红发
reduce,减少
reduced,减少
reduces,减少
refers,是指
refine,完善
refined,精制
reflect,反映
reform,改革
reforms,改革
refresh,刷新
refund,退款
refuse,拒绝
refused,拒绝
regard,看待
regards,问候
reggae,雷鬼
regime,政权
region,地区
regions,地区
regular,常规
reject,拒绝
relate,联系
relates,有关
relax,放松
relay,继电器
release,释放
relief,救援
reload,重新加载
relying,依赖
remain,保持
remains,保持
remark,备注
remarks,讲话
remedy,补救
remind,提醒
remote,远程
removal,删除
remove,删除
removed,删除
render,渲染
renew,更新
renewal,更新
rent,黑暗
rental,租赁
rentals,租赁
repair,修复
repairs,维修
repeat,重复
replace,取代
replica,副本
replied,回答
replies,回复
reply,回复
report,报告
reports,报告
reprint,重印
request,请求
require,需要
rescue,救援
reserve,储备
reset,重置
resist,抵制
resolve,解决
resort,度假胜地
resorts,度假村
respect,尊重
respond,回应
rest,休息
restore,恢复
result,结果
results,结果
resume,恢复
resumes,简历
retail,零售
retain,保留
retired,退休
retreat,撤退
retro,复古的
return,返回
returns,返回
reunion,团聚
reveal,揭示
reveals,揭示了
revenge,复仇
revenue,收入
reverse,反向
review,审查
revised,修改后的
reward,奖励
rhythm,节奏
ribbon,丝带
rich,富有
rid,摆脱
ride,骑
rider,骑手
riders,骑手
rides,游乐设施
ridge,脊
riding,骑
right,右边
rights,权利
ring,环
rip,撕裂
rise,上升
rising,上升中
risk,风险
risks,风险
river,河
rivers,河流
road,路
roads,道路
rob,抢劫
robin,罗宾
robot,机器人
robots,机器人
robust,健壮的
rock,岩石
rocket,火箭
rocks,岩石
rocky,岩石的
rod,杆
role,角色
roles,角色
roll,卷
rolled,滚
roller,辊
rolling,滚动
rolls,卷
roman,罗马
romance,浪漫
room,房间
rooms,房间
root,根
roots,根
rose,玫瑰
rotary,旋转
rouge,胭脂
rough,粗糙的
roughly,约
round,轮
rounds,轮
router,路由器
routers,路由器
routes,路线
routine,例程
routing,路由
rover,探测器
row,行
royal,皇家
royalty,皇室
rubber,橡胶
rug,地毯
rule,规则
rules,规则
ruling,裁决
run,运行
runner,跑步者
running,运行
runs,运行
runtime,运行时
russia,俄罗斯
russian,俄罗斯人
sad,悲伤的
safe,安全
safely,安全
safer,更安全的
safety,安全
said,说
sailing,航行
saints,圣人
salad,沙拉
salary,工资
sale,出售
sales,销售
sally,出击
salmon,大马哈鱼
salon,沙龙
salt,盐
same,相同
sample,样本
samples,样品
sandy,沙质
santa,圣诞老人
sap,树液
sat,坐
satin,缎
satisfy,满足
saturn,土星
sauce,酱汁
savage,野蛮人
save,保存
saved,保存
saves,节省了
saving,储蓄
savings,储蓄
saw,看到
say,说
saying,说
says,说
scale,规模
scales,尺度
scanned,扫描
scanner,扫描仪
scared,害怕
scenes,场景
scenic,风景优美
schema,模式
scheme,计划
schemes,计划
scholar,学者
school,学校
schools,学校
science,科学
scoop,勺子
score,分数
scored,得分
scores,分数
scoring,得分
scout,侦查
scratch,刮伤
screen,屏幕
screens,屏幕
screw,螺杆
script,脚本
scroll,滚动
scuba,潜水
sea,海
seafood,海鲜
sealed,密封
search,搜索
season,季节
seasons,季节
seat,座位
seating,座位
seats,座位
second,第二个
seconds,秒
secret,秘密
secrets,秘密
sector,部门
sectors,行业
secure,安全
secured,担保
see,看到
seeds,种子
seeing,看到
seek,寻求
seeker,搜索者
seekers,搜索者
seeking,寻求
seem,似乎
seemed,似乎
seems,似乎
seen,见过
segment,段
select,选择
self,自我
sell,出售
seller,卖方
sellers,卖家
selling,销售
sells,销售
seminar,研讨会
senate,参议院
senator,参议员
send,发送
sender,发送方
sending,发送
sends,发送
senior,高级
seniors,老年人
sense,感觉
sensor,传感器
sensors,传感器
sent,发送
serial,串行
series,系列
serious,严重的
serve,服务
served,服务
server,服务器
serves,服务
service,服务
serving,服务
session,会议
set,设置
sets,套
setting,设置
settle,解决
settled,定居
seven,七个
seventh,第七
several,几个
severe,严重的
sewing,缝纫
shade,阴影
shades,阴影
shadow,影子
shadows,阴影
shake,摇
shame,羞愧
shaped,形状的
shapes,形状
share,分享
shared,共享
shares,股票
sharing,分享
shark,鲨鱼
she,她
sheep,羊
sheer,纯粹的
sheet,床单
sheets,表
shelf,架子上
shell,壳牌
shelter,避难所
sheriff,治安官
shield,盾
shift,转变
shine,发光
ship,船
ships,船只
shirt,衬衫
shirts,衬衫
shit,粪便
shock,冲击
shoes,鞋子
shoot,射击
shop,商店
shopper,购物者
shops,商店
shore,海岸
short,短
shorter,更短的
shortly,不久
shorts,短裤
shot,拍摄
shots,照片
should,应该
show,显示
showed,显示
shower,淋浴
showers,淋浴
showing,显示
shows,显示
shuttle,穿梭
side,边
sides,侧面
sight,视线
sign,标志
signal,信号
signals,信号
signed,签署
signing,签署
silence,沉默
silent,沉默
silicon,硅
silly,愚蠢的
silver,银
similar,类似的
simple,简单的
simply,简单的
sin,罪
since,自从
singer,歌手
singing,唱歌
single,单
singles,单身
sip,啜饮
sir,先生
sister,妹妹
sit,坐
site,地点
sites,网站
sitting,坐着
six,六个
sixth,第六
size,大小
skating,滑冰
ski,滑雪
skiing,滑雪
skill,技能
skilled,熟练的
skills,技能
skin,皮肤
skins,皮
skip,跳过
skirt,裙子
skirts,裙子
sky,天空
sleeps,睡觉
sleeve,袖
slides,幻灯片
slight,轻微的
slope,坡
slots,槽
slow,慢
slowly,慢慢地
small,小
smaller,更小
smart,聪明的
smell,气味
smile,微笑
smoke,烟
smoking,吸烟
smooth,光滑的
snake,蛇
snow,雪
soccer,足球
social,社会
society,社会
socket,套接字
socks,袜子
sodium,钠
soft,软
soil,土壤
solar,太阳能
sold,出售
soldier,士兵
solely,仅仅
solid,固体
solved,解决了
solving,解决
some,一些
somehow,某程度上
someone,某人
son,儿子
song,首歌
songs,歌曲
sonic,声波
soon,很快
sort,排序
sorted,排序
sorts,排序
sought,寻求
soul,灵魂
souls,灵魂
sound,声音
sounds,听起来
source,源
sources,来源
south,南
spa,水疗中心
space,空间
spaces,空间
spain,西班牙
spanish,西班牙语
spare,备用
spatial,空间
speaker,演讲者
speaks,说话
special,特殊的
species,物种
specify,指定
speech,演讲
speed,速度
speeds,速度
spell,拼写
sphere,球体
spice,香料
spider,蜘蛛
spine,脊柱
spirit,精神
spirits,精神
split,分裂
spoke,说话
spoken,口语
sponsor,赞助商
sport,体育
sports,体育
spot,点
spots,点
spouse,配偶
spray,喷雾
spread,传播
spring,春天
springs,弹簧
spy,间谍
squad,队
square,广场
squirt,喷射
stable,稳定的
stack,堆栈
stadium,体育场
staff,职员
stage,阶段
stages,阶段
stake,股份
stamp,邮票
stamps,邮票
stand,站
stands,站
star,明星
stars,星星
start,开始
started,开始
starter,起动器
starts,开始
startup,启动
state,状态
stated,所述
states,州
static,静态
stating,声明
station,站
status,状态
statute,法令
stay,保持
stayed,待
staying,住
stays,保持
steady,稳定的
steel,钢
step,一步
steps,步骤
stereo,立体声
sticker,贴纸
sticks,棒
sticky,黏糊
still,仍然
stock,股票
stocks,股票
stolen,偷来的
stomach,胃
stone,石头
stones,石头
stop,停止
stopped,停止
stops,停止
storage,存储
store,商店
stored,存储
stores,商店
stories,故事
story,故事
strain,应变
strand,链
strange,奇怪的
strap,带
stream,流
streams,流
street,街
streets,街道
stress,压力
stretch,拉伸
strict,严格的
strike,罢工
strikes,罢工
string,细绳
strings,细绳
strip,带
stripes,条纹
strips,条
stroke,中风
strong,强大的
struck,罢工
struct,结构
student,学生
studied,研究了
studies,研究
studio,工作室
studios,工作室
study,研究
stuff,的东西
stuffed,塞
style,风格
styles,风格
stylish,时尚的
stylus,手写笔
sub,替补
submit,提交
subtle,微妙的
succeed,成功
success,成功
such,这样
sudden,突然
sue,苏
suffer,遭受
suggest,建议
suicide,自杀
suite,套件
suited,适合
suites,套房
suits,西装
sum,总和
summary,总结
summer,夏天
summit,峰会
sun,太阳
sunday,周日
sunny,阳光明媚
sunrise,日出
sunset,日落
super,超级
superb,一流的
supply,供应
suppose,假设
supreme,最高
sure,确定
surely,肯定
surface,表面
surfing,冲浪
surge,飙升
surgeon,外科医生
surgery,手术
surname,头姓
surplus,盈余
surrey,萨里
survey,调查
survive,生存
suspect,怀疑
sweden,瑞典
swift,燕子
swing,摇摆
switch,开关
sword,剑
sydney,悉尼
symbol,象征
symbols,符号
syntax,语法
system,系统
tab,选项卡
table,表格
tables,表
tablet,平板电脑
tablets,平板电脑
tackle,解决
tactics,战术
tag,标签
tagged,标记
tags,标签
tahoe,太浩
take,取
taken,采取
takes,需要
taking,采取
talent,人才
tales,故事
talk,说话
talked,交谈
talking,说话
talks,会谈
tamil,泰米尔
tan,棕褐色
tanks,坦克
tap,利用
tape,磁带
tapes,磁带
tar,焦油
target,目标
targets,目标
tariff,关税
task,任务
tasks,任务
taste,味道
taste,味道
tattoo,纹身
taught,教
tax,税
tea,茶
teach,教
teacher,老师
teaches,教
tear,眼泪
tears,眼泪
tech,科技
techno,电子
teddy,泰迪
teenage,青少年
teens,青少年
teeth,牙齿
telecom,电信
tell,告诉
telling,告诉
temple,寺庙
ten,十个
tenant,租户
tender,温柔的
tennis,网球
tension,张力
term,学期
terms,条款
terrace,阳台
terrain,地形
terror,恐怖
test,测试
tested,测试
testing,测试
tests,测试
text,文本
textile,纺织
texts,文本
texture,纹理
than,比
thank,谢谢
thanks,谢谢
the,的
theater,剧院
theatre,剧院
their,他们的
them,他们
theme,主题
themes,主题
then,然后
theorem,定理
theory,理论
therapy,东部
there,在那里
thereby,从而
thereof,其中
thermal,热
these,这些
thesis,论文
theta,θ
they,他们
thick,厚
thing,事情
things,的事情
think,认为
thinks,认为
third,第三
thirty,三十
this,这
those,那些
though,虽然
thought,认为
thread,线
threads,线
threat,威胁
threats,威胁
three,三个
throat,喉咙
through,通过
throw,扔
thrown,扔
throws,抛出
thumb,拇指
thumbs,拇指
thunder,雷
ticket,票
tie,领带
tigers,老虎
tight,紧
tiles,瓷砖
timber,木材
time,时间
timely,及时的
timer,计时器
times,次数
timing,时机
tin,锡
tip,提示
tips,提示
tires,轮胎
tissue,组织
title,标题
titled,题为
titles,标题
tobacco,烟草
today,今天
toddler,蹒跚学步
toe,脚趾
toilet,厕所
told,告诉
toll,人数
tomato,番茄
ton,吨
toner,碳粉
tones,音调
tongue,舌头
tonight,今晚
too,太
took,花了
tool,工具
toolbox,工具箱
toolkit,工具包
tools,工具
tooth,牙
top,顶部
topic,主题
topics,主题
topless,袒胸
total,总计
totally,完全
totals,总数
touch,触摸
touched,感触
tour,之旅
touring,巡演
tourism,旅游
tourist,旅客
tours,旅游
toward,向
towards,对
tower,塔
towers,塔
town,小镇
towns,城镇
toxic,有毒
toy,玩具
toys,玩具
trace,跟踪
track,跟踪
tracked,跟踪
tracker,跟踪器
tracks,跟踪
tractor,拖拉机
trade,贸易
trader,交易员
trades,交易
trading,交易
traffic,交通
tragedy,悲剧
trailer,预告片
trails,小径
trained,训练有素的
trainer,教练
trains,火车
trance,恍惚
transit,交通
trash,垃圾
trauma,创伤
travel,旅行
travels,旅行
treat,治疗
treated,治疗
treaty,条约
tree,树
trend,趋势
trends,趋势
trial,试验
trials,试用
tribal,部落
tribe,部落
tribes,部落
tribute,致敬
trick,技巧
tricks,技巧
tries,试
trigger,触发
trinity,三位一体
trip,旅行
triple,三倍
trips,旅行
trips,旅行
triumph,胜利
troops,军队
trouble,麻烦
trout,鳟鱼
trucks,卡车
TRUE,真实
trunk,树干
trust,信任
trusted,受信任的
trustee,受托人
trusts,信托基金
try,尝试
trying,尝试
tsunami,海啸
tub,浴缸
tuesday,周二
tuition,学费
tulsa,塔尔萨
tuner,调谐器
tunes,曲调
tuning,调优
tunnel,隧道
turbo,涡轮增压
turkey,火鸡
turn,转
turned,转
turning,把
turns,转
turtle,乌龟
twelve,十二个
twenty,二十
twice,两次
twins,双胞胎
twist,扭
twisted,扭曲的
two,两个
tyler,泰勒
type,类型
types,类型
typical,典型的
typing,打字
ukraine,乌克兰
unable,不能
uncle,叔叔
under,下
unified,统一
uniform,统一的
union,联盟
unions,工会
unique,独特的
unit,单位
united,团结的
units,单位
unity,团结
unknown,未知的
unless,除非
unlike,不像
unlock,解锁
until,直到
unusual,不寻常
unwrap,打开
update,更新
updated,更新
updates,更新
upgrade,溢价
upload,上传
upon,在
upper,上
urban,城市
urgent,紧急的
use,使用
used,使用
useful,有用的
user,用户
users,用户
uses,使用
using,使用
usual,通常
usually,通常
utility,效用
utilize,利用
vaccine,疫苗
vacuum,真空
valid,有效的
valley,谷
value,价值
valued,有价值
values,值
valve,阀
valves,阀门
van,范
vanilla,香草
varied,多样
varies,不同
variety,各种
various,多种
varying,不同
vat,增值税
vault,库
vector,向量
vehicle,车辆
velvet,天鹅绒
vendor,供应商
vendors,供应商
venture,创业
venue,场地
venues,场馆
verbal,口头
verify,验证
verse,节
versus,与
vertex,顶点
very,非常
vessel,船
vessels,船只
veteran,经验丰富
via,通过
vice,副
victim,受害者
victims,受害者
victory,胜利
video,视频
videos,视频
view,视图
viewed,查看
viewer,查看器
viewers,观众
viewing,查看
views,的观点
viking,维京人
villa,别墅
village,村
vintage,古董
vinyl,乙烯基
violent,暴力
violin,小提琴
virtual,虚拟
virtue,美德
virus,病毒
viruses,病毒
visa,签证
visible,可见
vision,愿景
visit,访问
visited,参观了
visitor,游客
visits,访问
visual,视觉
vital,的
vitamin,维生素
vocal,直言不讳
vocals,人声
voice,的声音
voices,声音
void,无效
voltage,电压
volume,体积
volumes,卷
vote,投票
voted,投票
voters,选民
voting,投票
wages,工资
wagon,马车
wait,等待
waiting,等待
waiver,豁免
walk,走
walked,走
walking,走
walks,走
wall,墙
wallet,钱包
walls,墙画
walnut,胡桃木
want,想要
wanted,想要
wanting,想要
war,战争
warm,温暖的
warming,气候变暖
warned,警告
warning,警告
warrant,保证
warrior,战士
wars,战争
was,是
washer,垫圈
waste,浪费
watch,看
watched,看着
watches,手表
water,水
waters,水域
wave,波
waves,波
wax,蜡
way,道路
ways,方法
wealth,财富
weapon,武器
weapons,武器
wear,穿
wearing,穿
weather,天气
web,网络
webcam,网络摄像头
webcams,网络摄像
webcast,网络直播
weblogs,博客
webpage,网页
website,网站
wedding,婚礼
week,周
weekend,周末
weekly,每周
weeks,周
weight,重量
weights,权重
welcome,欢迎
welding,焊接
welfare,福利
well,好
wells,井
went,去了
were,是
western,西方
wet,湿
whale,鲸鱼
what,什么
wheat,小麦
wheels,轮子
when,当
where,在哪里
whereas,而
whether,是否
which,哪一个
while,而
whilst,同时
white,白色
who,谁
whole,整个
whom,谁
why,为什么
wicked,邪恶的
wide,宽
widely,广泛
wife,妻子
wild,野生
will,将
willing,愿意
willow,柳树
win,赢得
wind,风
window,窗口
windows,窗户
winds,风
wine,酒
wines,葡萄酒
winner,赢家
winners,赢家
winning,赢得
winter,冬天
wire,电线
wires,电线
wiring,布线
wisdom,智慧
wish,希望
wishes,祝愿
wishing,祝愿
with,与
within,在
witness,见证
wives,妻子
wizard,巫师
woman,女人
women,女性
womens,女子
won,赢得了
wonder,想知道
wood,木
wooden,木
woods,木
word,词
words,单词
work,工作
worked,工作
worker,工人
workers,工人
working,工作
workout,锻炼
works,作品
world,世界
worlds,世界
worried,担心
worry,担心
worship,敬拜
worst,糟糕
worth,价值
worthy,有价值的
wound,伤口
wow,哇
wrapped,包装
wrist,手腕
write,写
writer,作家
writers,作家
writes,写
writing,写作
written,写
wrong,错误
wrote,写了
yacht,游艇
yards,森林
yeah,是的
year,一年
yearly,每年
years,年
yeast,酵母
yellow,黄色
yen,元
yes,是的
yet,然而
yield,产量
yields,产量
you,你
young,年轻
younger,更年轻
your,你的
youth,青年
zen,禅
zero,零
zip,拉链
zone,区
zones,区
zoning,分区
zoo,动物园
zoom,变焦
